Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
NA	EU852006	No	6	1410	H3N2	03/19/2008	IRD:Human	USA	Texas	07-08	A/Texas/06/2008(H3N2)	11/06/2008	
NA	GQ117028	Yes	6	1410	H1N1	04/25/2009	IRD:Human	USA	Texas	08-09	A/Texas/09/2009(H1N1)	06/05/2009	
NA	AB124662	No	6	1410	H3N2	1977	IRD:Human	USA	Texas	-N/A-	A/Texas/1/77(H3N2)	07/15/2008	
NA	EU199427	No	6	1410	H3N2	03/08/2007	IRD:Human	USA	Texas	06-07	A/Texas/10/2007	03/29/2012	
NA	GQ323513	No	6	1410	H1N1	04/23/2009	IRD:Human	USA	Texas	08-09	A/Texas/10/2009(H1N1)	07/09/2009	
NA	EU100580	No	6	1418	N2	10/17/2003	IRD:Human	USA	Texas	03-04	A/Texas/103/2003(N2)	06/18/2008	
NA	EU199411	No	6	1410	H3N2	05/31/2007	IRD:Human	USA	Texas	06-07	A/Texas/11/2007	03/29/2012	
NA	GQ475817	No	6	1413	H1N1	08/20/2008	IRD:Human	USA	Texas	-N/A-	A/Texas/11/2008(H1N1)	08/21/2009	
NA	EU516020	No	6	1410	H3N2	06/09/2007	IRD:Human	USA	Texas	-N/A-	A/Texas/12/2007	03/29/2012	
NA	FJ445771	No	6	1410	H3N2	06/09/2007	IRD:Human	USA	Texas	-N/A-	A/Texas/12/2007(H3N2)	04/23/2010	
NA	FJ445772	No	6	1410	H3N2	06/09/2007	IRD:Human	USA	Texas	-N/A-	A/Texas/12/2007(H3N2)	04/23/2010	
NA	FJ532090	No	6	1410	H3N2	02/18/2008	IRD:Human	USA	Texas	07-08	A/Texas/12/2008(H3N2)	01/07/2009	
NA	EU100568	No	6	1418	N2	10/03/2003	IRD:Human	USA	Texas	03-04	A/Texas/140e/2003(N2)	06/18/2008	
NA	FJ549050	No	6	1413	H1N1	10/26/2008	IRD:Human	USA	Texas	08-09	A/Texas/15/2008(H1N1)	01/07/2009	
NA	EU100573	No	6	1418	N2	10/22/2003	IRD:Human	USA	Texas	03-04	A/Texas/150/2003(N2)	06/18/2008	
NA	EU100553	No	6	1418	H3N2	04/23/2003	IRD:Human	USA	Texas	02-03	A/Texas/17/2003(H3N2)	07/03/2008	
NA	FJ532069	No	6	1410	H3N2	08/05/2008	IRD:Human	USA	Texas	-N/A-	A/Texas/19/2008(H3N2)	01/07/2009	
NA	FJ686981	No	6	1413	H1N1	11/23/2008	IRD:Human	USA	Texas	08-09	A/Texas/27/2008(H1N1)	02/20/2009	
NA	GQ323524	No	6	1410	H1N1	04/29/2009	IRD:Human	USA	Texas	08-09	A/Texas/28/2009(H1N1)	07/09/2009	
NA	EU516193	No	6	1410	H3N2	02/27/2007	IRD:Human	USA	Texas	06-07	A/Texas/29/2007	04/17/2012	
NA	GQ338342	No	6	1410	H1N1	05/02/2009	IRD:Human	USA	Texas	08-09	A/Texas/29/2009(H1N1)	07/05/2009	
NA	CY020567	Yes	6	1419	H1N1	1986	IRD:Human	USA	Texas	-N/A-	A/Texas/2922-3/1986(H1N1)	05/15/2007	
NA	GQ323553	No	6	1410	H1N1	05/05/2009	IRD:Human	USA	Texas	08-09	A/Texas/30/2009(H1N1)	07/09/2009	
NA	EU516027	No	6	1413	H1N1	03/28/2007	IRD:Human	USA	Texas	06-07	A/Texas/31/2007(H1N1)	10/20/2008	
NA	EU716544	No	6	1413	H1N1	08/29/2007	IRD:Human	USA	Texas	-N/A-	A/Texas/32/2007	04/17/2012	
NA	GQ323456	No	6	1410	H1N1	05/11/2009	IRD:Human	USA	Texas	08-09	A/Texas/32/2009(H1N1)	07/09/2009	
NA	EU516178	No	6	1410	H3N2	09/06/2007	IRD:Human	USA	Texas	-N/A-	A/Texas/33/2007	04/17/2012	
NA	GQ323453	No	6	1410	H1N1	05/12/2009	IRD:Human	USA	Texas	08-09	A/Texas/33/2009(H1N1)	07/09/2009	
NA	EU516168	No	6	1410	H3N2	10/16/2007	IRD:Human	USA	Texas	07-08	A/Texas/34/2007	03/29/2012	
NA	GQ323575	No	6	1410	H1N1	05/12/2009	IRD:Human	USA	Texas	08-09	A/Texas/34/2009(H1N1)	07/09/2009	
NA	EU716490	No	6	1410	H3N2	10/25/2007	IRD:Human	USA	Texas	07-08	A/Texas/35/2007	03/29/2012	
NA	EU516182	No	6	1410	H3N2	09/19/2007	IRD:Human	USA	Texas	-N/A-	A/Texas/36/2007	03/29/2012	
NA	GQ475786	No	6	1413	H1N1	12/27/2008	IRD:Human	USA	Texas	08-09	A/Texas/36/2008(H1N1)	08/21/2009	
NA	CY009318	Yes	6	1437	H1N1	1991	IRD:Human	USA	Texas	-N/A-	A/Texas/36/91(H1N1)	07/27/2006	
NA	EU516223	No	6	1410	H3N2	10/13/2007	IRD:Human	USA	Texas	07-08	A/Texas/37/2007	03/29/2012	
NA	GQ476032	No	6	1413	H1N1	02/08/2009	IRD:Human	USA	Texas	08-09	A/Texas/38/2009(H1N1)	08/21/2009	
NA	GQ369905	No	6	1410	H3N2	12/26/2008	IRD:Human	USA	Texas	08-09	A/Texas/39/2008(H3N2)	07/28/2009	
NA	CY052212	Yes	6	1420	H1N1	06/16/2009	IRD:Human	USA	Texas	08-09	A/Texas/42163291/2009(H1N1)	02/08/2010	
NA	CY052236	Yes	6	1420	H1N1	06/19/2009	IRD:Human	USA	Texas	08-09	A/Texas/42191647/2009(H1N1)	02/08/2010	
NA	CY052769	Yes	6	1420	H1N1	08/28/2009	IRD:Human	USA	Texas	08-09	A/Texas/44282651/2009(H1N1)	02/09/2010	
NA	CY052340	Yes	6	1420	H1N1	08/31/2009	IRD:Human	USA	Texas	08-09	A/Texas/44312415/2009(H1N1)	02/09/2010	
NA	CY052673	Yes	6	1420	H1N1	08/31/2009	IRD:Human	USA	Texas	08-09	A/Texas/44313703/2009(H1N1)	02/09/2010	
NA	CY052881	Yes	6	1412	H1N1	09/02/2009	IRD:Human	USA	Texas	08-09	A/Texas/45024243/2009(H1N1)	02/09/2010	
NA	CY052905	Yes	6	1420	H1N1	09/03/2009	IRD:Human	USA	Texas	08-09	A/Texas/45032708/2009(H1N1)	02/09/2010	
NA	CY052593	Yes	6	1420	H1N1	09/03/2009	IRD:Human	USA	Texas	08-09	A/Texas/45033774/2009(H1N1)	02/09/2010	
NA	CY052785	Yes	6	1412	H1N1	09/04/2009	IRD:Human	USA	Texas	08-09	A/Texas/45043852/2009(H1N1)	02/09/2010	
NA	CY052641	Yes	6	1420	H1N1	09/06/2009	IRD:Human	USA	Texas	08-09	A/Texas/45062584/2009(H1N1)	02/08/2010	
NA	CY051897	Yes	6	1420	H1N1	09/06/2009	IRD:Human	USA	Texas	08-09	A/Texas/45062633/2009(H1N1)	02/08/2010	
NA	CY052809	Yes	6	1420	H1N1	09/07/2009	IRD:Human	USA	Texas	08-09	A/Texas/45071344/2009(H1N1)	02/08/2010	
NA	CY052689	Yes	6	1420	H1N1	09/07/2009	IRD:Human	USA	Texas	08-09	A/Texas/45071524/2009(H1N1)	02/08/2010	
NA	CY052825	Yes	6	1420	H1N1	09/07/2009	IRD:Human	USA	Texas	08-09	A/Texas/45072128/2009(H1N1)	02/08/2010	
NA	CY052705	Yes	6	1420	H1N1	09/09/2009	IRD:Human	USA	Texas	08-09	A/Texas/45093214/2009(H1N1)	02/08/2010	
NA	CY052513	Yes	6	1420	H1N1	09/10/2009	IRD:Human	USA	Texas	08-09	A/Texas/45103737/2009(H1N1)	02/09/2010	
NA	CY052521	Yes	6	1420	H1N1	09/10/2009	IRD:Human	USA	Texas	08-09	A/Texas/45104048/2009(H1N1)	02/09/2010	
NA	CY052913	Yes	6	1420	H1N1	09/11/2009	IRD:Human	USA	Texas	08-09	A/Texas/45113911/2009(H1N1)	02/09/2010	
NA	CY052713	Yes	6	1420	H1N1	09/14/2009	IRD:Human	USA	Texas	08-09	A/Texas/45140902/2009(H1N1)	02/10/2010	
NA	CY058040	Yes	6	1418	H1N1	10/17/2009	IRD:Human	USA	Texas	09-10	A/Texas/46172731/2009(H1N1)	03/29/2010	
NA	CY058048	Yes	6	1420	H1N1	10/17/2009	IRD:Human	USA	Texas	09-10	A/Texas/46172734/2009(H1N1)	03/29/2010	
NA	CY058686	Yes	6	1418	H1N1	10/18/2009	IRD:Human	USA	Texas	09-10	A/Texas/46182018/2009(H1N1)	04/05/2010	
NA	CY058710	Yes	6	1418	H1N1	10/19/2009	IRD:Human	USA	Texas	09-10	A/Texas/46193311/2009(H1N1)	04/05/2010	
NA	CY060781	Yes	6	1421	H1N1	10/22/2009	IRD:Human	USA	Texas	09-10	A/Texas/46221665/2009(H1N1)	04/21/2010	
NA	CY060797	Yes	6	1420	H1N1	10/22/2009	IRD:Human	USA	Texas	09-10	A/Texas/46223444/2009(H1N1)	04/21/2010	
NA	CY060813	Yes	6	1420	H1N1	10/22/2009	IRD:Human	USA	Texas	09-10	A/Texas/46224042/2009(H1N1)	04/21/2010	
NA	CY060821	Yes	6	1420	H1N1	10/23/2009	IRD:Human	USA	Texas	09-10	A/Texas/46233104/2009(H1N1)	04/21/2010	
NA	CY060837	Yes	6	1420	H1N1	10/24/2009	IRD:Human	USA	Texas	09-10	A/Texas/46241654/2009(H1N1)	04/21/2010	
NA	GQ894921	No	6	1410	H1N1	2009	IRD:Human	USA	Texas	-N/A-	A/Texas/47/2009(H1N1)	09/16/2009	
NA	EU100514	No	6	1413	N1	11/14/2002	IRD:Human	USA	Texas	02-03	A/Texas/48/2002(N1)	06/18/2008	
NA	KC782265	No	6	1427	H1N1	08/12/2009	IRD:Human	USA	Texas	08-09	A/Texas/57/2009	04/09/2013	
NA	KC780882	No	6	1410	H1N1	09/13/2009	IRD:Human	USA	Texas	08-09	A/Texas/67/2009	04/09/2013	
NA	AF503464	No	6	1410	H1N2	2001	IRD:Human	USA	Texas	-N/A-	A/Texas/7/2001(H1N2)	07/27/2006	
NA	EU516172	No	6	1410	H3N2	12/02/2007	IRD:Human	USA	Texas	07-08	A/Texas/71/2007	04/17/2012	
NA	EU516173	No	6	1410	H3N2	12/05/2007	IRD:Human	USA	Texas	07-08	A/Texas/72/2007	04/17/2012	
NA	KC781633	No	6	1410	H1N1	11/06/2009	IRD:Human	USA	Texas	09-10	A/Texas/72/2009	04/09/2013	
NA	EU516277	No	6	1413	H1N1	11/26/2007	IRD:Human	USA	Texas	07-08	A/Texas/74/2007(H1N1)	06/25/2008	
NA	KC780593	Yes	6	1410	H1N1	12/07/2009	IRD:Human	USA	Texas	09-10	A/Texas/75/2009	04/09/2013	
NA	EU100578	No	6	1418	N2	10/13/2003	IRD:Human	USA	Texas	03-04	A/Texas/76/2003(N2)	06/18/2008	
NA	EU516222	No	6	1410	H3N2	12/09/2007	IRD:Human	USA	Texas	07-08	A/Texas/83/2007	03/29/2012	
NA	EU516227	No	6	1410	H3N2	12/10/2007	IRD:Human	USA	Texas	07-08	A/Texas/91/2007	03/29/2012	
NA	EU516234	No	6	1410	H3N2	12/11/2007	IRD:Human	USA	Texas	07-08	A/Texas/95/2007	04/17/2012	
NA	CY134734	Yes	6	1439	H3N2	11/03/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_1/2012	03/18/2013	
NA	CY134790	Yes	6	1410	H3N2	11/20/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_10/2012	03/18/2013	
NA	CY134798	Yes	6	1440	H3N2	11/20/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_11/2012	03/18/2013	
NA	CY134830	Yes	6	1410	H3N2	11/22/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_15/2012	03/18/2013	
NA	CY134838	Yes	6	1410	H3N2	11/24/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_16/2012	03/18/2013	
NA	CY134862	Yes	6	1410	H3N2	11/25/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_19/2012	03/18/2013	
NA	CY134870	Yes	6	1410	H3N2	11/25/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_20/2012	03/18/2013	
NA	CY134886	Yes	6	1410	H3N2	11/25/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_22/2012	03/18/2013	
NA	CY134910	Yes	6	1440	H3N2	11/26/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_25/2012	03/18/2013	
NA	CY134926	Yes	6	1410	H3N2	11/28/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_27/2012	03/18/2013	
NA	CY134750	Yes	6	1440	H3N2	11/11/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_3/2012	03/18/2013	
NA	CY134942	Yes	6	1440	H3N2	11/28/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_30/2012	03/18/2013	
NA	CY134990	Yes	6	1440	H3N2	11/29/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_36/2012	03/18/2013	
NA	CY134998	Yes	6	1410	H3N2	11/30/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_37/2012	03/18/2013	
NA	CY135054	Yes	6	1410	H3N2	12/03/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_45/2012	03/18/2013	
NA	CY135062	Yes	6	1410	H3N2	12/04/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_46/2012	03/18/2013	
NA	CY135070	Yes	6	1410	H3N2	12/04/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_47/2012	03/18/2013	
NA	CY135086	Yes	6	1442	H3N2	12/06/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_49/2012	03/18/2013	
NA	CY135094	Yes	6	1410	H3N2	12/06/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_50/2012	03/18/2013	
NA	CY135166	Yes	6	1440	H3N2	12/08/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_60/2012	03/18/2013	
NA	CY060845	Yes	6	1420	H1N1	11/02/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS356/2009(H1N1)	04/21/2010	
NA	CY060869	Yes	6	1420	H1N1	11/07/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS361/2009(H1N1)	04/21/2010	
NA	CY060893	Yes	6	1420	H1N1	11/08/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS364/2009(H1N1)	04/21/2010	
NA	CY087210	Yes	6	1433	H1N1	11/13/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS368/2009	03/29/2012	
NA	CY060933	Yes	6	1420	H1N1	11/15/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS372/2009(H1N1)	04/21/2010	
NA	CY060981	Yes	6	1420	H1N1	11/29/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS383/2009(H1N1)	04/21/2010	
NA	CY061061	Yes	6	1420	H1N1	12/27/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS393/2009(H1N1)	04/21/2010	
NA	CY061085	Yes	6	1420	H1N1	12/30/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS397/2009(H1N1)	04/21/2010	
NA	CY061093	Yes	6	1420	H1N1	12/30/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS398/2009(H1N1)	04/21/2010	
NA	CY061149	Yes	6	1419	H1N1	01/12/2010	IRD:Human	USA	Texas	09-10	A/Texas/JMS408/2010(H1N1)	05/10/2011	
NA	CY061189	Yes	6	1420	H1N1	02/03/2010	IRD:Human	USA	Texas	09-10	A/Texas/JMS413/2010(H1N1)	05/10/2011	
NA	CY091103	Yes	6	1437	H3N2	01/22/2002	IRD:Human	USA	Texas	01-02	A/Texas/NHRC0001/2002	06/01/2011	
NA	CY091135	Yes	6	1436	H3N2	02/16/2005	IRD:Human	USA	Texas	04-05	A/Texas/NHRC0001/2005(H3N2)	06/01/2011	
NA	CY091071	Yes	6	1436	H3N2	04/04/2006	IRD:Human	USA	Texas	05-06	A/Texas/NHRC0002/2006(H3N2)	06/02/2011	
NA	CY025215	Yes	6	1433	H1N1	12/20/2006	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0012/2006(H1N1)	10/16/2007	
NA	CY025367	Yes	6	1421	H1N1	01/11/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0025/2007(H1N1)	10/16/2007	
NA	CY027813	Yes	6	1423	H1N1	01/16/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0039/2007(H1N1)	01/02/2008	
NA	CY027661	Yes	6	1424	H1N1	01/31/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0133/2007(H1N1)	01/02/2008	
NA	CY025957	Yes	6	1425	H1N1	02/06/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0174/2007(H1N1)	10/16/2007	
NA	CY025685	Yes	6	1424	H1N1	02/06/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0193/2007(H1N1)	10/16/2007	
NA	CY025527	Yes	6	1428	H1N1	02/06/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0196/2007(H1N1)	10/16/2007	
NA	CY028317	Yes	6	1434	H1N1	02/08/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0217/2007(H1N1)	01/17/2008	
NA	CY041444	Yes	6	1419	H1N1	02/16/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0323/2007(H1N1)	06/07/2009	
NA	CY027565	Yes	6	1432	H3N2	02/20/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0358/2007(H3N2)	01/02/2008	
NA	CY026565	Yes	6	1426	H1N1	02/23/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0397/2007(H1N1)	01/18/2008	
NA	CY025391	Yes	6	1428	H1N1	02/22/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0398/2007(H1N1)	10/16/2007	
NA	CY025447	Yes	6	1430	H1N1	03/01/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0467/2007(H1N1)	10/16/2007	
NA	CY025749	Yes	6	1431	H3N2	03/02/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0480/2007(H3N2)	10/16/2007	
NA	CY025589	Yes	6	1428	H1N1	03/06/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0526/2007(H1N1)	10/16/2007	
NA	CY025549	Yes	6	1426	H1N1	03/07/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0563/2007(H1N1)	10/16/2007	
NA	CY026717	Yes	6	1421	H1N1	03/12/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0582/2007(H1N1)	01/18/2008	
NA	CY100774	Yes	6	1413	H1N1	01/01/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1053P/2009(H1N1)	12/14/2011	
NA	CY100798	Yes	6	1413	H1N1	03/01/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1115P/2009(H1N1)	12/14/2011	
NA	CY093249	Yes	6	1437	H3N2	02/01/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1239P/2009	07/27/2011	
NA	CY069551	Yes	6	1413	H1N1	03/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1254P/2009(H1N1)	08/20/2010	
NA	CY093345	Yes	6	1437	H3N2	02/01/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1558P/2009	07/27/2011	
NA	CY111600	Yes	6	1399	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/1(KAN-1)/2004	04/17/2012	
NA	GQ423407	No	6	1427	H1N1	12/02/2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/1035/2008(H1N1)	01/01/2010	
NA	EF541470	Yes	6	1390	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/16/2004(H5N1)	10/20/2008	
NA	AB501496	No	6	1410	H3N2	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/173/2007(H3N2)	11/29/2009	
NA	AY555152	Yes	6	1376	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/2(SP-33)/2004(H5N1)	07/27/2006	
NA	EF101756	No	6	1452	H1N1	07/14/2005	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/271/2005(H1N1)	09/12/2007	
NA	AB501490	No	6	1420	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/308/2008(H3N2)	11/24/2009	
NA	AB501444	No	6	1413	H1N1	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/309/2008(H1N1)	11/24/2009	
NA	AB501493	No	6	1420	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/322/2008(H3N2)	11/24/2009	
NA	AB501445	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/328/2006(H1N1)	11/29/2009	
NA	AB501446	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/331/2006(H1N1)	11/29/2009	
NA	AB501448	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/332/2006(H1N1)	11/29/2009	
NA	AB501449	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/334/2006(H1N1)	11/29/2009	
NA	AB501450	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/336/2006(H1N1)	11/29/2009	
NA	AB501451	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/337/2006(H1N1)	11/29/2009	
NA	AB501499	No	6	1410	H3N2	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/340/2007(H3N2)	11/29/2009	
NA	AB501453	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/348/2006(H1N1)	11/29/2009	
NA	AB501454	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/364/2006(H1N1)	11/29/2009	
NA	AB501503	No	6	1411	H3N2	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/380/2007(H3N2)	11/29/2009	
NA	AB501504	No	6	1411	H3N2	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/381/2007(H3N2)	11/29/2009	
NA	AB501455	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/385/2006(H1N1)	11/29/2009	
NA	AB501456	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/386/2006(H1N1)	11/29/2009	
NA	AB501457	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/387/2006(H1N1)	11/29/2009	
NA	AB501458	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/388/2006(H1N1)	11/29/2009	
NA	AB501461	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/392/2006(H1N1)	11/29/2009	
NA	AB501462	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/393/2006(H1N1)	11/29/2009	
NA	AB501463	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/395/2006(H1N1)	11/29/2009	
NA	AB501464	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/396/2006(H1N1)	11/29/2009	
NA	AB501467	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/399/2006(H1N1)	11/29/2009	
NA	AB501468	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/400/2006(H1N1)	11/29/2009	
NA	AB501470	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/402/2006(H1N1)	11/29/2009	
NA	AB501473	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/423/2006(H1N1)	11/29/2009	
NA	AB501474	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/424/2006(H1N1)	11/29/2009	
NA	AB501475	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/425/2006(H1N1)	11/29/2009	
NA	AB501507	No	6	1410	H3N2	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/461/2007(H3N2)	11/29/2009	
NA	AY627886	Yes	6	1377	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/5(KK-494)/2004(H5N1)	07/27/2006	
NA	AB501478	No	6	1413	H1N1	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/500/2007(H1N1)	11/25/2009	
NA	AB501479	No	6	1413	H1N1	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/501/2007(H1N1)	11/25/2009	
NA	AB501480	No	6	1413	H1N1	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/530/2008(H1N1)	11/24/2009	
NA	AB501498	No	6	1416	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/536/2008(H3N2)	11/29/2009	
NA	AB501488	No	6	1420	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/545/2008(H3N2)	11/29/2009	
NA	AB526260	No	6	1413	H1N1	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/669/2008(H1N1)	01/06/2010	
NA	DQ360836	Yes	6	1374	H5N1	2005	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/676/2005(H5N1)	07/27/2006	
NA	EU879083	No	6	1445	H1N1	10/16/2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/708/2006(H1N1)	11/06/2008	
NA	AB501482	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/72/2006(H1N1)	11/24/2009	
NA	AB501483	No	6	1413	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/76/2006(H1N1)	11/29/2009	
NA	AB501484	No	6	1413	H1N1	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/778/2008(H1N1)	11/24/2009	
NA	EF541473	No	6	1400	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/Chaiyaphum/622/2004(H5N1)	10/21/2008	
NA	EU625366	Yes	6	1439	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-1101/2008(H3N2)	10/21/2008	
NA	EU625367	Yes	6	1430	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-1102/2008(H3N2)	10/21/2008	
NA	EU625368	Yes	6	1432	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-1103/2008(H3N2)	10/21/2008	
NA	GQ983550*	Yes	6	1450	H3N2	06/22/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B106/2009(H3N2)	04/05/2010	
NA	GU271976*	Yes	6	1428	H3N2	10/30/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B1672/2009(H3N2)	04/05/2010	
NA	CY080301	Yes	6	1410	H1N1	04/20/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B2357/2010(H1N1)	01/14/2013	
NA	GU271960*	Yes	6	1448	H1N1	07/02/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B267/2009(H1N1)	04/05/2010	
NA	CY089439	Yes	6	1459	H1N1	11/04/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B4339/2010(H1N1)	01/14/2013	
