Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Date,Host Species,Country,State/Province,Flu Season,Strain Name
HA,FJ686926,No,4,1701,H3N2,10/29/2008,IRD:Human,USA,Massachusetts,09-Aug,A/Massachusetts/06/2008(H3N2)
HA,EU516050,No,4,1701,H3N2,09/18/2007,IRD:Human,USA,Massachusetts,-N/A-,A/Massachusetts/12/2007
HA,JN872420,No,4,1701,H3N2,01/25/2011,IRD:Human,Brazil,-N/A-,-N/A-,A/Mato Grosso/11689/2011
HA,J02132,No,4,1765,H3N2,1971,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/1971
HA,CY006211,No,4,1722,H3N2,1968,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/68(H3N2)
HA,CY002496,Yes,4,1741,H3N2,1971,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/71(H3N2)
HA,CY006731,Yes,4,1721,H3N2,1977,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/77(H3N2)
HA,CY007627,No,4,1721,H3N2,1981,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/81(H3N2)
HA,CY002752,No,4,1742,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/86(H3N2)
HA,CY003064,No,4,1763,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/90(H3N2)
HA,CY006715,Yes,4,1724,H3N2,1974,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/101/74(H3N2)
HA,CY002096,Yes,4,1741,H3N2,1972,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/102/72(H3N2)
HA,CY008460,Yes,4,1724,H3N2,1972,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/103/72(H3N2)
HA,CY006883,Yes,4,1724,H3N2,1976,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/103/76(H3N2)
HA,CY008692,No,4,1724,H3N2,1976,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/106/76(H3N2)
HA,CY008700,No,4,1724,H3N2,1976,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/108/76(H3N2)
HA,CY008716,No,4,1721,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/11/86(H3N2)
HA,CY011472,No,4,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/12/1985(H3N2)
HA,CY006699,Yes,4,1721,H3N2,1978,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/12/78(H3N2)
HA,CY003352,No,4,1711,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/13/88(H3N2)
HA,CY006723,Yes,4,1724,H3N2,1976,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/137/76(H3N2)
HA,CY008732,No,4,1721,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/15/88(H3N2)
HA,CY020325,No,4,1721,H3N2,1978,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/16/1978(H3N2)
HA,CY006707,Yes,4,1721,H3N2,1978,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/18/1978(H3N2)
HA,CY007611,No,4,1717,H3N2,1978,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/19/78(H3N2)
HA,CY011480,Yes,4,1721,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/1990(H3N2)
HA,CY006219,Yes,4,1724,H3N2,1971,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/71(H3N2)
HA,CY006691,Yes,4,1721,H3N2,1978,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/78(H3N2)
HA,CY009068,No,4,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/85(H3N2)
HA,CY002272,Yes,4,1741,H3N2,1995,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/24/95(H3N2)
HA,CY008668,No,4,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/25/85(H3N2)
HA,CY021597,Yes,4,1724,H3N2,1971,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/3/1971(H3N2)
HA,CY020333,No,4,1721,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/3/1986(H3N2)
HA,CY002104,No,4,1718,H3N2,2003,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/31/03(H3N2)
HA,AY271794,No,4,1701,H3N2,1998,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/31/98(H3N2)
HA,CY009052,No,4,1717,H3N2,1983,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/33/83(H3N2)
HA,CY008452,Yes,4,1717,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/5/85(H3N2)
HA,CY008724,No,4,1721,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/5/88(H3N2)
HA,CY002112,Yes,4,1741,H3N2,1999,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/59/99(H3N2)
HA,CY002088,Yes,4,1762,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/66/86(H3N2)
HA,CY008708,No,4,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/7/85(H3N2)
HA,CY008740,No,4,1721,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/7/90(H3N2)
HA,CY006891,Yes,4,1717,H3N2,1980,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/9/80(H3N2)
HA,CY093495,Yes,4,1731,H3N2,12/22/2010,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico City/WRAIR3570T/2010
HA,CY093559,Yes,4,1731,H3N2,12/29/2010,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico City/WRAIR4139N/2010(H3N2)
HA,CY100546,Yes,4,1762,H3N2,01/11/2005,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2112/2005
HA,CY100554*,Yes,4,1762,H3N2,2005,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2118/2005
HA,CY100562,Yes,4,1762,H3N2,2005,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2160/2005
HA,CY100570,Yes,4,1762,H3N2,09/11/2005,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2227/2005
HA,CY100586,Yes,4,1762,H3N2,2003,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2601/2003
HA,CY100594,Yes,4,1762,H3N2,12/15/2003,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2662/2003
HA,CY100610,Yes,4,1762,H3N2,02/04/2003,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE756/2003
HA,CY100626,Yes,4,1746,H3N2,2003,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE940/2003
HA,CY073907*,No,4,1701,H3N2,01/10/2008,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-011/2008
HA,CY073912,No,4,1701,H3N2,01/14/2008,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-012/2008
HA,KC535493,No,4,1701,H3N2,07/16/2010,IRD:Human,USA,Michigan,-N/A-,A/Michigan/04/2010
HA,KC535462,No,4,1701,H3N2,08/20/2010,IRD:Human,USA,Michigan,-N/A-,A/Michigan/05/2010
HA,EU516032,No,4,1701,H3N2,04/18/2007,IRD:Human,USA,Michigan,07-Jun,A/Michigan/07/2007
HA,EU516045,No,4,1701,H3N2,05/03/2007,IRD:Human,USA,Michigan,07-Jun,A/Michigan/08/2007
HA,EU516053,No,4,1701,H3N2,08/03/2007,IRD:Human,USA,Michigan,-N/A-,A/Michigan/10/2007
HA,KC535348,No,4,1701,H3N2,07/31/2009,IRD:Human,USA,Michigan,09-Aug,A/Michigan/22/2009
HA,KC535350,No,4,1701,H3N2,08/03/2009,IRD:Human,USA,Michigan,09-Aug,A/Michigan/23/2009
HA,EU779508,No,4,1701,H3N2,01/21/2008,IRD:Human,USA,Minnesota,08-Jul,A/Minnesota/04/2008(H3N2)
HA,EU885499,No,4,1701,H3N2,01/06/2008,IRD:Human,USA,Minnesota,08-Jul,A/Minnesota/05/2008(H3N2)
HA,KC535319,No,4,1701,H3N2,05/04/2009,IRD:Human,USA,Minnesota,09-Aug,A/Minnesota/05/2009
HA,EU885536,No,4,1701,H3N2,03/19/2008,IRD:Human,USA,Minnesota,08-Jul,A/Minnesota/07/2008(H3N2)
HA,EU199369,No,4,1701,H3N2,02/04/2007,IRD:Human,USA,Minnesota,07-Jun,A/Minnesota/08/2007
HA,EU199282,No,4,1701,H3N2,02/14/2007,IRD:Human,USA,Minnesota,07-Jun,A/Minnesota/09/2007
HA,FJ179354,No,4,1701,H3N2,03/10/2008,IRD:Human,USA,Minnesota,08-Jul,A/Minnesota/14/2008(H3N2)
HA,EU199380,No,4,1701,H3N2,03/26/2007,IRD:Human,USA,Minnesota,07-Jun,A/Minnesota/16/2007
HA,EU199378,No,4,1701,H3N2,03/17/2007,IRD:Human,USA,Minnesota,07-Jun,A/Minnesota/17/2007
HA,GQ369860,No,4,1701,H3N2,12/28/2008,IRD:Human,USA,Minnesota,09-Aug,A/Minnesota/36/2008(H3N2)
HA,GQ385822,No,4,1701,H3N2,12/23/2008,IRD:Human,USA,Minnesota,09-Aug,A/Minnesota/37/2008(H3N2)
HA,EU779498,No,4,1701,H3N2,01/25/2008,IRD:Human,USA,Mississippi,08-Jul,A/Mississippi/01/2008(H3N2)
HA,EU885542,No,4,1701,H3N2,01/15/2008,IRD:Human,USA,Mississippi,08-Jul,A/Mississippi/04/2008(H3N2)
HA,EU779520,No,4,1701,H3N2,01/23/2008,IRD:Human,USA,Mississippi,08-Jul,A/Mississippi/05/2008(H3N2)
HA,CY035882,No,4,1714,H3N2,02/06/2007,IRD:Human,USA,Mississippi,07-Jun,A/Mississippi/UR06-0197/2007(H3N2)
HA,CY036951,No,4,1707,H3N2,02/11/2008,IRD:Human,USA,Mississippi,08-Jul,A/Mississippi/UR07-0004/2008(H3N2)
HA,CY037719,Yes,4,1703,H3N2,02/25/2008,IRD:Human,USA,Mississippi,08-Jul,A/Mississippi/UR07-0100/2008(H3N2)
HA,EU199266,No,4,1701,H3N2,02/03/2007,IRD:Human,USA,Missouri,07-Jun,A/Missouri/02/2007
HA,FJ549038,No,4,1701,H3N2,02/26/2008,IRD:Human,USA,Missouri,08-Jul,A/Missouri/05/2008(H3N2)
HA,FJ686931,No,4,1701,H3N2,02/26/2008,IRD:Human,USA,Missouri,08-Jul,A/Missouri/05/2008(H3N2)
HA,FJ686930,No,4,1701,H3N2,02/26/2008,IRD:Human,USA,Missouri,08-Jul,A/Missouri/05/2008(H3N2)
HA,EU566995,No,4,1701,H3N2,12/18/2007,IRD:Human,USA,Missouri,08-Jul,A/Missouri/06/2007
HA,CY090909,Yes,4,1734,H3N2,02/07/2000,IRD:Human,USA,Missouri,99-00,A/Missouri/NHRC0001/2000(H3N2)
HA,CY090981,Yes,4,1732,H3N2,01/12/2005,IRD:Human,USA,Missouri,05-Apr,A/Missouri/NHRC0001/2005(H3N2)
HA,CY091077,Yes,4,1734,H3N2,04/05/2006,IRD:Human,USA,Missouri,06-May,A/Missouri/NHRC0001/2006(H3N2)
HA,CY091117,Yes,4,1731,H3N2,01/09/2004,IRD:Human,USA,Missouri,04-Mar,A/Missouri/NHRC0002/2004
HA,FJ686922,No,4,1701,H3N2,12/09/2008,IRD:Human,USA,Montana,09-Aug,A/Montana/02/2008(H3N2)
HA,GQ385872,No,4,1701,H3N2,03/03/2009,IRD:Human,USA,Montana,09-Aug,A/Montana/04/2009(H3N2)
HA,EU516074,No,4,1701,H3N2,09/19/2007,IRD:Human,USA,Montana,-N/A-,A/Montana/05/2007
HA,GQ385900,No,4,1701,H3N2,01/26/2009,IRD:Human,USA,Montana,09-Aug,A/Montana/05/2009(H3N2)
HA,EU516216,No,4,1701,H3N2,08/08/2007,IRD:Human,USA,Montana,-N/A-,A/Montana/08/2007
HA,AB434111,No,4,1701,H3N2,02/03/2006,IRD:Human,Japan,-N/A-,06-May,A/Morioka/17/2006(H3N2)
HA,AB434112,No,4,1701,H3N2,02/06/2006,IRD:Human,Japan,-N/A-,06-May,A/Morioka/18/2006(H3N2)
HA,AB434113,No,4,1701,H3N2,02/08/2006,IRD:Human,Japan,-N/A-,06-May,A/Morioka/22/2006(H3N2)
HA,AB434107,No,4,1701,H3N2,02/25/2002,IRD:Human,Japan,-N/A-,02-Jan,A/Morioka/34/2002(H3N2)
HA,AB434109,No,4,1701,H3N2,03/16/2005,IRD:Human,Japan,-N/A-,05-Apr,A/Morioka/35/2005(H3N2)
HA,AB434108,No,4,1701,H3N2,03/01/2002,IRD:Human,Japan,-N/A-,02-Jan,A/Morioka/52/2002(H3N2)
HA,JQ988033,No,4,1737,H3N2,02/01/2012,IRD:Human,Russia,-N/A-,12-Nov,A/Moscow/02/2012
HA,CY121373,Yes,4,1737,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/1999
HA,CY112909,Yes,4,1735,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/1999
HA,AY531035,Yes,4,1701,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/99(H3N2)
HA,DQ487341,Yes,4,1762,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/99(H3N2)
HA,JQ988024*,No,4,1742,H3N2,02/20/2009,IRD:Human,Russia,-N/A-,09-Aug,A/Moscow/24/2009
HA,JQ988042,No,4,1749,H3N2,02/25/2009,IRD:Human,Russia,-N/A-,09-Aug,A/Moscow/26/2009
HA,DQ086160,No,4,1742,H3N2,2003,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/328/2003(H3N2)
HA,DQ089635,No,4,1741,H3N2,2003,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/328/2003(H3N2)
HA,DQ089636,No,4,1755,H3N2,2003,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/328/2003(H3N2)
HA,DQ089637,No,4,1738,H3N2,2003,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/343/2003(H3N2)
HA,DQ089634,No,4,1711,H3N2,2003,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/343/2003(H3N2)
HA,DQ089638,No,4,1738,H3N2,2003,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/346/2003(H3N2)
HA,HQ616671,No,4,1762,H3N2,01/2009,IRD:Human,Russia,-N/A-,09-Aug,A/Moscow/402/2009
HA,HQ616670,No,4,1762,H3N2,03/2009,IRD:Human,Russia,-N/A-,09-Aug,A/Moscow/416/2009
HA,KC488837*,No,4,1733,H3N2,02/13/2012,IRD:Human,Russia,-N/A-,12-Nov,A/Moscow/RII05/2012
HA,CY093567,Yes,4,1731,H3N2,02/07/2011,IRD:Human,Russia,-N/A-,11-Oct,A/Moscow/WRAIR4307N/2011(H3N2)
HA,AB019354,No,4,1762,H3N2,1995,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/48/95(H3N2)
HA,AB019355,No,4,1762,H3N2,1998,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/76/98(H3N2)
HA,AB019356,No,4,1762,H3N2,1998,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/93/98(H3N2)
HA,AB019357,No,4,1762,H3N2,1995,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/97/95(H3N2)
HA,CY006339,Yes,4,1721,H3N2,1994,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/0058/1994
HA,CY009012,Yes,4,1721,H3N2,1993,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/12/1993
HA,CY006347,Yes,4,1721,H3N2,1993,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/58/93(H3N2)
HA,CY112789,Yes,4,1731,H3N2,1995,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/933/1995
HA,CY007835,No,4,1721,H3N2,1994,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/A1/94(H3N2)
HA,GU907114*,Yes,4,1762,H3N2,04/10/2009,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/1/2009(H3N2)
HA,CY006203,No,4,1721,H3N2,1980,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/13/80(H3N2)
HA,HQ664924,Yes,4,1701,H3N2,09/10/2010,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/1654/2010(H3N2)
HA,HQ664914,Yes,4,1701,H3N2,09/10/2010,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/1655/2010(H3N2)
HA,HQ664931,Yes,4,1701,H3N2,09/10/2010,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/1663/2010(H3N2)
HA,CY006755,Yes,4,1721,H3N2,1982,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/2/82(H3N2)
HA,CY008172,No,4,1722,H3N2,1984,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/28/84(H3N2)
HA,CY006851,Yes,4,1731,H3N2,1983,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/36/1983
HA,CY006763,No,4,1724,H3N2,1977,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/49/77(H3N2)
HA,EU885520,No,4,1701,H3N2,01/22/2008,IRD:Human,USA,Nebraska,08-Jul,A/Nebraska/02/2008(H3N2)
HA,EU852003,No,4,1701,H3N2,01/24/2008,IRD:Human,USA,Nebraska,08-Jul,A/Nebraska/03/2008(H3N2)
HA,KC535381,No,4,1701,H3N2,09/25/2009,IRD:Human,USA,Nebraska,09-Aug,A/Nebraska/21/2009
HA,EU100702,No,4,1701,H3N2,12/19/2006,IRD:Human,Nepal,-N/A-,-N/A-,A/Nepal/921/2006 X PR8 X-165(H3N2)
HA,CY121512,Yes,4,1737,H3N2,2006,IRD:Human,Nepal,-N/A-,-N/A-,A/Nepal/921/2006(H3N2)
HA,CY114501,Yes,4,1738,H3N2,04/21/2010,IRD:Human,Netherlands,-N/A-,10-Sep,A/Netherlands/009/2010
HA,CY114509,Yes,4,1732,H3N2,12/23/2010,IRD:Human,Netherlands,-N/A-,11-Oct,A/Netherlands/034/2010
HA,CY112941,Yes,4,1731,H3N2,01/07/2002,IRD:Human,Netherlands,-N/A-,02-Jan,A/Netherlands/1/2002
HA,CY114045,Yes,4,1732,H3N2,02/15/1993,IRD:Human,Netherlands,-N/A-,92-93,A/Netherlands/101/1993
HA,CY112597,Yes,4,1733,H3N2,02/18/1993,IRD:Human,Netherlands,-N/A-,92-93,A/Netherlands/115/1993
HA,CY112925,Yes,4,1735,H3N2,03/14/2001,IRD:Human,Netherlands,-N/A-,00-01,A/Netherlands/118/2001
HA,CY114053,Yes,4,1732,H3N2,02/23/1993,IRD:Human,Netherlands,-N/A-,92-93,A/Netherlands/126/1993
HA,CY114333,Yes,4,1731,H3N2,03/21/2001,IRD:Human,Netherlands,-N/A-,00-01,A/Netherlands/126/2001
HA,CY112989,Yes,4,1735,H3N2,12/04/2004,IRD:Human,Netherlands,-N/A-,05-Apr,A/Netherlands/132/2004
HA,CY114061,Yes,4,1731,H3N2,03/05/1993,IRD:Human,Netherlands,-N/A-,92-93,A/Netherlands/165/1993
HA,CY112589,Yes,4,1732,H3N2,01/01/1993,IRD:Human,Netherlands,-N/A-,92-93,A/Netherlands/17/1993
HA,CY077800,Yes,4,1731,H3N2,1993,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/179/1993
HA,CY114157,Yes,4,1732,H3N2,01/05/1994,IRD:Human,Netherlands,-N/A-,93-94,A/Netherlands/18/1994
HA,CY112949,Yes,4,1732,H3N2,02/18/2003,IRD:Human,Netherlands,-N/A-,03-Feb,A/Netherlands/20/2003
HA,CY113269,Yes,4,1732,H3N2,12/01/1980,IRD:Human,Netherlands,-N/A-,80-81,A/Netherlands/209/1980
HA,HQ166052,Yes,4,1762,H3N2,04/20/2003,IRD:Human,Netherlands,-N/A-,03-Feb,A/Netherlands/213/2003(H3N2)
HA,CY112957,No,4,1736,H3N2,02/23/2003,IRD:Human,Netherlands,-N/A-,03-Feb,A/Netherlands/22/2003
HA,CY114357,Yes,4,1731,H3N2,04/14/2003,IRD:Human,Netherlands,-N/A-,03-Feb,A/Netherlands/222/2003
HA,CY114437,Yes,4,1714,H3N2,04/01/1982,IRD:Human,Netherlands,-N/A-,81-82,A/Netherlands/233/1982
HA,CY113293,Yes,4,1732,H3N2,12/01/1982,IRD:Human,Netherlands,-N/A-,82-83,A/Netherlands/241/1982
HA,CY112797,No,4,1732,H3N2,12/02/1995,IRD:Human,Netherlands,-N/A-,95-96,A/Netherlands/271/1995
HA,CY112581,Yes,4,1731,H3N2,11/22/1992,IRD:Human,Netherlands,-N/A-,92-93,A/Netherlands/3/1992
HA,CY114317,Yes,4,1731,H3N2,01/06/2000,IRD:Human,Netherlands,-N/A-,99-00,A/Netherlands/3/2000
HA,CY114301,Yes,4,1731,H3N2,12/23/1997,IRD:Human,Netherlands,-N/A-,97-98,A/Netherlands/300/1997
HA,CY113325,Yes,4,1731,H3N2,01/01/1985,IRD:Human,Netherlands,-N/A-,84-85,A/Netherlands/330/1985
HA,CY113333,Yes,4,1731,H3N2,02/01/1985,IRD:Human,Netherlands,-N/A-,84-85,A/Netherlands/333/1985
HA,CY114069,Yes,4,1731,H3N2,12/06/1993,IRD:Human,Netherlands,-N/A-,93-94,A/Netherlands/357/1993
HA,CY112621,Yes,4,1731,H3N2,12/02/1993,IRD:Human,Netherlands,-N/A-,93-94,A/Netherlands/371/1993
HA,CY114077,Yes,4,1731,H3N2,12/01/1993,IRD:Human,Netherlands,-N/A-,93-94,A/Netherlands/372/1993
HA,CY113013,Yes,4,1735,H3N2,09/27/2008,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/377/2008
HA,CY112629,Yes,4,1731,H3N2,12/09/1993,IRD:Human,Netherlands,-N/A-,93-94,A/Netherlands/399/1993
HA,CY112893,Yes,4,1732,H3N2,05/12/1998,IRD:Human,Netherlands,-N/A-,97-98,A/Netherlands/414/1998
HA,CY114389,Yes,4,1732,H3N2,02/25/2006,IRD:Human,Netherlands,-N/A-,06-May,A/Netherlands/42/2006
HA,CY112901,Yes,4,1731,H3N2,11/16/1998,IRD:Human,Netherlands,-N/A-,98-99,A/Netherlands/427/1998
HA,CY113389,Yes,4,1731,H3N2,03/01/1988,IRD:Human,Netherlands,-N/A-,87-88,A/Netherlands/450/1988
HA,CY114309,Yes,4,1731,H3N2,12/16/1998,IRD:Human,Netherlands,-N/A-,98-99,A/Netherlands/462/1998
HA,CY114485,Yes,4,1704,H3N2,01/14/1998,IRD:Human,Netherlands,-N/A-,97-98,A/Netherlands/5/1998
HA,CY112997,Yes,4,1731,H3N2,12/26/2005,IRD:Human,Netherlands,-N/A-,06-May,A/Netherlands/548/2005
HA,CY113421,Yes,4,1731,H3N2,11/27/1989,IRD:Human,Netherlands,-N/A-,89-90,A/Netherlands/620/1989
HA,CY113429,Yes,4,1731,H3N2,12/13/1989,IRD:Human,Netherlands,-N/A-,89-90,A/Netherlands/650/1989
HA,CY114405,Yes,4,1731,H3N2,02/19/2007,IRD:Human,Netherlands,-N/A-,07-Jun,A/Netherlands/69/2007
HA,CY113021,Yes,4,1735,H3N2,01/12/2009,IRD:Human,Netherlands,-N/A-,09-Aug,A/Netherlands/69/2009
HA,CY113437,Yes,4,1735,H3N2,12/17/1989,IRD:Human,Netherlands,-N/A-,89-90,A/Netherlands/738/1989
HA,CY113037,Yes,4,1731,H3N2,06/25/2009,IRD:Human,Netherlands,-N/A-,09-Aug,A/Netherlands/761/2009
HA,CY113725,Yes,4,1734,H3N2,01/09/1992,IRD:Human,Netherlands,-N/A-,91-92,A/Netherlands/819/1992
HA,CY077874,Yes,4,1729,H3N2,1992,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/823/1992
HA,CY112965,Yes,4,1731,H3N2,03/05/2003,IRD:Human,Netherlands,-N/A-,03-Feb,A/Netherlands/88/2003
HA,CY113741,Yes,4,1734,H3N2,01/10/1992,IRD:Human,Netherlands,-N/A-,91-92,A/Netherlands/935/1992
HA,CY113749,Yes,4,1732,H3N2,12/19/1991,IRD:Human,Netherlands,-N/A-,91-92,A/Netherlands/938/1991
HA,GQ895037,No,4,1701,H3N2,12/16/2008,IRD:Human,USA,Nevada,09-Aug,A/Nevada/02/2008(H3N2)
HA,CY069453,Yes,4,1729,H3N2,02/2009,IRD:Human,USA,Nevada,09-Aug,A/Nevada/WRAIR1144P/2009(H3N2)
HA,GQ385889,No,4,1701,H3N2,02/16/2009,IRD:Human,USA,New Hampshire,09-Aug,A/New Hampshire/01/2009(H3N2)
HA,GQ385825,No,4,1701,H3N2,02/28/2009,IRD:Human,USA,New Hampshire,09-Aug,A/New Hampshire/04/2009(H3N2)
HA,EU199279,No,4,1701,H3N2,02/01/2007,IRD:Human,USA,New Jersey,07-Jun,A/New Jersey/05/2007
HA,EU716486,No,4,1701,H3N2,01/25/2008,IRD:Human,USA,New Jersey,08-Jul,A/New Jersey/07/2008
HA,EU516033,No,4,1701,H3N2,07/25/2007,IRD:Human,USA,New Jersey,-N/A-,A/New Jersey/14/2007
HA,EU516206,No,4,1701,H3N2,12/19/2007,IRD:Human,USA,New Jersey,08-Jul,A/New Jersey/19/2007
HA,CY093287,Yes,4,1731,H3N2,01/01/2009,IRD:Human,USA,New Jersey,09-Aug,A/New Jersey/WRAIR1248P/2009(H3N2)
HA,EU199261,No,4,1701,H3N2,01/13/2007,IRD:Human,USA,New Mexico,07-Jun,A/New Mexico/01/2007
HA,EU199262,No,4,1701,H3N2,01/16/2007,IRD:Human,USA,New Mexico,07-Jun,A/New Mexico/02/2007
HA,FJ179356,No,4,1701,H3N2,05/10/2008,IRD:Human,USA,New Mexico,08-Jul,A/New Mexico/02/2008(H3N2)
HA,CY016068,Yes,4,1723,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/13/1999(H3N2)
HA,CY016547,Yes,4,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/16/1999(H3N2)
HA,CY016635,Yes,4,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/17/1999(H3N2)
HA,CY016076,Yes,4,1725,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/20/1999(H3N2)
HA,CY016555,Yes,4,1722,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/21/1999(H3N2)
HA,CY016651,Yes,4,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/22/1999(H3N2)
HA,CY021061,Yes,4,1727,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/3/1999(H3N2)
HA,CY016268,Yes,4,1721,H3N2,2000,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/33/2000(H3N2)
HA,CY016579,Yes,4,1721,H3N2,2000,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/34/2000(H3N2)
HA,CY016116,Yes,4,1724,H3N2,2000,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/36/2000(H3N2)
HA,CY016627,Yes,4,1718,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/4/1999(H3N2)
HA,CY016515,Yes,4,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/5/1999(H3N2)
HA,CY016523,Yes,4,1714,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/6/1999(H3N2)
