Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	
PB1	CY083198	Yes	2	2277	H1N1	07/22/2009	IRD:Human	USA	South Carolina	08-09	A/South Carolina/WRAIR1503P/2009	
PB1	CY097882	Yes	2	2274	H1N1	07/17/2009	IRD:Human	USA	South Carolina	08-09	A/South Carolina/WRAIR1645P/2009	
PB1	CY083365	Yes	2	2277	H1N1	07/22/2009	IRD:Human	USA	South Carolina	08-09	A/South Carolina/WRAIR1660P/2009	
PB1	JF758484	No	2	2317	H1N1	12/04/2008	IRD:Human	USA	South Dakota	08-09	A/South Dakota/03/2008	
PB1	CY121598	Yes	2	2317	H1N1	2007	IRD:Human	USA	South Dakota	-N/A-	A/South Dakota/06/2007	
PB1	CY069499	Yes	2	2306	H3N2	01/2009	IRD:Human	USA	South Dakota	08-09	A/South Dakota/WRAIR1177P/2009	
PB1	CY093238	Yes	2	2317	H3N2	01/01/2009	IRD:Human	South Korea	-N/A-	08-09	A/South Korea/WRAIR1171P/2009	
PB1	CY121822	Yes	2	2317	H1N1	2011	IRD:Human	Russia	-N/A-	-N/A-	A/St. Petersburg/100/2011	
PB1	CY035132	Yes	2	2304	H1N1	2006	IRD:Human	Russia	-N/A-	-N/A-	A/St. Petersburg/8/2006(H1N1)	
PB1	CY113923	Yes	2	2313	H3N2	12/01/1992	IRD:Human	Sweden	-N/A-	92-93	A/Stockholm/13/1992	
PB1	CY112458	Yes	2	2312	H3N2	12/17/1991	IRD:Human	Sweden	-N/A-	91-92	A/Stockholm/20/1991	
PB1	CY113531	Yes	2	2311	H3N2	1990	IRD:Human	Japan	-N/A-	-N/A-	A/Suita/1/1990	
PB1	CY100130	No	2	1760	H1N1	04/07/2011	IRD:Human	Switzerland	-N/A-	10-11	A/Switzerland/4607377/2011(H1N1)	
PB1	CY079542	Yes	2	2341	H1N1	10/21/2010	IRD:Human	Switzerland	-N/A-	10-11	A/Switzerland/5165/2010	
PB1	CY079535	No	2	2274	H1N1	12/13/2009	IRD:Human	Switzerland	-N/A-	09-10	A/Switzerland/9356/2009	
PB1	CY064980	No	2	2289	H1N1	11/02/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/142/2007	
PB1	HQ325784	No	2	2274	H3N2	08/21/2006	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/186R/2006	
PB1	HQ325786	No	2	2274	H3N2	07/27/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/223G/2005	
PB1	HQ325789	No	2	2274	H3N2	09/09/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/329Q/2003	
PB1	HQ325795	No	2	2274	H3N2	10/10/2001	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/405A/2001	
PB1	HQ325773	No	2	2274	H3N2	07/02/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/914O/2009	
PB1	CY092452	Yes	2	2303	H1N1	04/26/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-03/2010(H1N1)	
PB1	CY092460	Yes	2	2303	H1N1	07/13/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-04/2010(H1N1)	
PB1	CY092492	Yes	2	2303	H1N1	08/31/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-08/2010(H1N1)	
PB1	CY092508	Yes	2	2303	H1N1	07/21/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-10/2010(H1N1)	
PB1	CY093139	Yes	2	2303	H1N1	07/23/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-11/2010	
PB1	CY092524	Yes	2	2303	H1N1	08/30/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-13/2010	
PB1	CY092540	Yes	2	2303	H1N1	09/12/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-15/2010	
PB1	CY092556	Yes	2	2303	H1N1	09/20/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-17/2010	
PB1	CY092564	Yes	2	2303	H1N1	09/22/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-18/2010	
PB1	CY098185	No	2	2303	mixed	07/19/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-21/2010(mixed)	
PB1	CY098184*	No	2	2303	mixed	07/19/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-21/2010(mixed)	
PB1	CY092822	Yes	2	2303	H1N1	10/06/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-24/2010(H1N1)	
PB1	CY092596	Yes	2	2303	H1N1	10/12/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-26/2010	
PB1	CY093107	Yes	2	2303	H1N1	10/19/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-27/2010(H1N1)	
PB1	CY092391	Yes	2	2303	H1N1	10/17/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-29/2010	
PB1	CY092399	Yes	2	2303	H1N1	10/06/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-32/2010	
PB1	CY092628	Yes	2	2303	H1N1	10/10/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-35/2010	
PB1	CY092652	Yes	2	2303	H1N1	07/03/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-38/2010	
PB1	CY092676	Yes	2	2303	H1N1	10/02/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-42/2010	
PB1	CY092407	Yes	2	2303	H1N1	09/14/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-46/2010	
PB1	CY092708	Yes	2	2303	H1N1	09/20/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-50/2010	
PB1	CY092732	Yes	2	2303	H1N1	10/11/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-53/2010(H1N1)	
PB1	CY092748	Yes	2	2303	H1N1	09/24/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-56/2010(H1N1)	
PB1	CY092862	Yes	2	2303	H1N1	01/10/2011	IRD:Human	Australia	-N/A-	-N/A-	A/Sydney/DD3-58/2011	
PB1	CY071400	Yes	2	2274	H1N1	08/31/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taipei/WR0193T/2009(H1N1)	
PB1	CY071408	Yes	2	2274	H1N1	09/01/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taipei/WR0194N/2009(H1N1)	
PB1	CY071632	Yes	2	2274	H1N1	10/21/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taipei/WR1485T/2009(H1N1)	
PB1	CY008218	Yes	2	2309	H3N2	09/18/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Tairawhiti/223/2004(H3N2)	
PB1	CY007313	Yes	2	2309	H3N2	09/10/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Tairawhiti/369/2004(H3N2)	
PB1	HQ291949	Yes	2	2274	H1N1	05/24/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/0045/2006	
PB1	DQ508871	Yes	2	2274	H1N1	1986	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/01/1986(H1N1)	
PB1	HQ291956	Yes	2	2274	H1N1	10/16/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/0258/2008	
PB1	AY210276	No	2	2274	H3N2	1969	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/1/69(H3N2)	
PB1	HQ291967	Yes	2	2274	H1N1	10/29/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/10103/2008	
PB1	JN187230	Yes	2	2274	H1N1	01/08/2011	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/1018/2011	
PB1	JN187235	Yes	2	2274	H1N1	01/19/2011	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/1102/2011	
PB1	JN187236	Yes	2	2274	H1N1	01/26/2011	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/1150/2011	
PB1	HQ291968	Yes	2	2274	H1N1	12/01/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/11526/2008	
PB1	JN187225	Yes	2	2274	H1N1	05/05/2010	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/1164/2010	
PB1	CY040160	Yes	2	2301	H1N1	01/05/2002	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/123/2002(H1N1)	
PB1	FJ805719	No	2	2232	H3N2	03/26/2005	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/129/2005	
PB1	FJ805739	No	2	2232	H3N2	02/25/2007	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/132/2007	
PB1	FJ805729	No	2	2232	H3N2	02/18/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/133/2006	
PB1	HQ695918	Yes	2	2342	H1N1	06/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/14/2009	
PB1	CY053472	Yes	2	2297	H1N1	09/15/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/143/2009(H1N1)	
PB1	FJ805728	No	2	2232	H3N2	01/16/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/17/2006	
PB1	HQ291950	Yes	2	2274	H1N1	06/30/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/192/2006	
PB1	AY210282	No	2	2274	H3N2	1970	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/2/70(H3N2)	
PB1	FJ805709	No	2	2232	H3N2	08/26/2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/20/2004	
PB1	FJ805740	No	2	2232	H3N2	03/11/2007	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/214/2007	
PB1	FJ805741	No	2	2232	H3N2	03/11/2007	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/216/2007	
PB1	FJ805710	No	2	2232	H3N2	11/06/2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/249/2004	
PB1	FJ805722	No	2	2232	H3N2	06/01/2005	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/259/2005	
PB1	CY038885	No	2	2301	H1N1	10/26/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/2645/2006	
PB1	JN187238	Yes	2	2274	H1N1	02/01/2011	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/2883/2011	
PB1	FJ805711	No	2	2232	H3N2	12/16/2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/292/2004	
PB1	FJ805712	No	2	2232	H3N2	05/19/2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/295/2004	
PB1	FJ805713	No	2	2232	H3N2	03/08/2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/296/2004	
PB1	AY210279	No	2	2274	H3N2	1971	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/3/71(H3N2)	
PB1	FJ805714	No	2	2232	H3N2	04/06/2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/300/2004	
PB1	HQ291960	Yes	2	2274	H1N1	05/02/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/3293/2008	
PB1	FJ805738	No	2	2232	H3N2	01/27/2007	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/33/2007	
PB1	FJ805724	No	2	2232	H3N2	06/22/2005	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/343/2005	
PB1	FJ805717	No	2	2232	H3N2	06/23/2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/351/2004	
PB1	HQ291954	Yes	2	2274	H1N1	03/19/2007	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/3700/2007	
PB1	FJ805742	No	2	2232	H3N2	05/08/2007	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/448/2007	
PB1	CY040144	Yes	2	2298	H1N1	12/31/1999	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/5072/1999(H1N1)	
PB1	CY040152	Yes	2	2307	H1N1	01/03/2002	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/52/2002(H1N1)	
PB1	JN187232	Yes	2	2274	H1N1	01/17/2011	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/5506/2011	
PB1	HQ291947	Yes	2	2274	H1N1	01/21/2005	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/5524/2005	
PB1	HQ291961	Yes	2	2274	H1N1	12/08/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/5857/2008	
PB1	JN187220	Yes	2	2274	H1N1	10/27/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/6200/2009	
PB1	CY040096	No	2	2274	H1N1	01/03/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/70013/2008(H1N1)	
PB1	CY040104	Yes	2	2286	H3N2	01/15/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/70120/2008(H3N2)	
PB1	CY040112	Yes	2	2283	H1N1	01/16/2008	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/70132/2008(H1N1)	
PB1	CY040064	Yes	2	2313	H1N1	08/29/2007	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/71720/2007(H1N1)	
PB1	FJ805731	No	2	2232	H3N2	09/19/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/754/2006	
PB1	FJ805732	No	2	2232	H3N2	09/19/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/758/2006	
PB1	FJ805733	No	2	2232	H3N2	11/24/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/790/2006	
PB1	FJ805734	No	2	2232	H3N2	12/05/2006	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/799/2006	
PB1	JN187214	Yes	2	2274	H1N1	09/09/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/937/2009	
PB1	CY050081	Yes	2	2274	H1N1	07/10/2009	IRD:Human	Taiwan	-N/A-	-N/A-	A/Taiwan/T0826/2009(H1N1)	
PB1	CY073739	Yes	2	2303	H1N1	02/05/2010	IRD:Human	Estonia	-N/A-	09-10	A/Tallinn/INS431/2010(H1N1)	
PB1	CY129556*	Yes	2	2317	H1N1	01/26/2011	IRD:Human	Estonia	-N/A-	10-11	A/Tallinn/INS616/2011(H1N1)	
PB1	CY105884	Yes	2	2311	H3N2	01/10/2006	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/HCM52/2006	
PB1	CY104314	Yes	2	2314	H1N1	07/10/2006	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN161/2006	
PB1	CY105476	Yes	2	2311	H3N2	06/14/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN332/2005	
PB1	CY105356	Yes	2	2314	H1N1	06/14/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN334/2005	
PB1	CY105364	Yes	2	2312	H3N2	06/14/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN335/2005	
PB1	CY104242	Yes	2	2314	H3N2	08/11/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN360/2005	
PB1	CY105404	Yes	2	2314	H3N2	08/18/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN367/2005	
PB1	CY104250	Yes	2	2314	H1N1	08/25/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN371/2005	
PB1	CY105420	Yes	2	2314	H3N2	08/30/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN380/2005	
PB1	CY105428	Yes	2	2314	H3N2	09/26/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN388/2005	
PB1	CY105436	Yes	2	2314	H3N2	10/03/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN393/2005	
PB1	CY105468	Yes	2	2311	H3N2	10/17/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/TayNguyen/TN410/2005	
PB1	CY028081	Yes	2	2291	H1N1	01/26/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0080/2007(H1N1)	
PB1	CY027137	Yes	2	2298	H1N1	01/29/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0120/2007(H1N1)	
PB1	CY027121	Yes	2	2299	H1N1	02/02/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0152/2007(H1N1)	
PB1	CY027481	Yes	2	2274	H1N1	02/12/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0234/2007(H1N1)	
PB1	CY031146	No	2	2297	H1N1	02/12/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0236/2007(H1N1)	
PB1	CY028065	Yes	2	2301	H1N1	02/12/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0238/2007(H1N1)	
PB1	CY027641	Yes	2	2295	H1N1	02/22/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0388/2007(H1N1)	
PB1	CY027753	Yes	2	2298	H1N1	02/27/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0459/2007(H1N1)	
PB1	CY027737	Yes	2	2295	H1N1	03/05/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0508/2007(H1N1)	
PB1	CY028121	Yes	2	2301	H1N1	03/05/2007	IRD:Human	USA	Tennessee	06-07	A/Tennessee/UR06-0509/2007(H1N1)	
PB1	CY063057	Yes	2	2303	H1N1	12/15/2009	IRD:Human	Belgium	-N/A-	09-10	A/Tessenderlo/INS191/2009(H1N1)	
PB1	CY066677	Yes	2	2303	H1N1	12/10/2009	IRD:Human	Belgium	-N/A-	09-10	A/Tessenderlo/INS287/2009(H1N1)	
PB1	GQ168860	Yes	2	2274	H1N1	04/15/2009	IRD:Human	USA	Texas	08-09	A/Texas/05/2009(H1N1)	
PB1	CY120998*	Yes	2	2316	H3N2	1977	IRD:Human	USA	Texas	-N/A-	A/Texas/1/1977	
PB1	CY020571	Yes	2	2294	H1N1	1986	IRD:Human	USA	Texas	-N/A-	A/Texas/2922-3/1986(H1N1)	
PB1	CY009322	Yes	2	2313	H1N1	1991	IRD:Human	USA	Texas	-N/A-	A/Texas/36/91(H1N1)	
PB1	CY052216	Yes	2	2303	H1N1	06/16/2009	IRD:Human	USA	Texas	08-09	A/Texas/42163291/2009(H1N1)	
PB1	CY052389	Yes	2	2303	H1N1	06/16/2009	IRD:Human	USA	Texas	08-09	A/Texas/42163295/2009(H1N1)	
PB1	CY052429	Yes	2	2303	H1N1	07/12/2009	IRD:Human	USA	Texas	08-09	A/Texas/43122467/2009(H1N1)	
PB1	CY052224	Yes	2	2303	H1N1	08/30/2009	IRD:Human	USA	Texas	08-09	A/Texas/44301765/2009(H1N1)	
PB1	CY052861	Yes	2	2303	H1N1	09/02/2009	IRD:Human	USA	Texas	08-09	A/Texas/45023717/2009(H1N1)	
PB1	CY052597	Yes	2	2303	H1N1	09/03/2009	IRD:Human	USA	Texas	08-09	A/Texas/45033774/2009(H1N1)	
PB1	CY052789	Yes	2	2303	H1N1	09/04/2009	IRD:Human	USA	Texas	08-09	A/Texas/45043852/2009(H1N1)	
PB1	CY052893	Yes	2	2303	H1N1	09/06/2009	IRD:Human	USA	Texas	08-09	A/Texas/45062346/2009(H1N1)	
PB1	CY052645	Yes	2	2303	H1N1	09/06/2009	IRD:Human	USA	Texas	08-09	A/Texas/45062584/2009(H1N1)	
PB1	CY051901	Yes	2	2303	H1N1	09/06/2009	IRD:Human	USA	Texas	08-09	A/Texas/45062633/2009(H1N1)	
PB1	CY052813	Yes	2	2303	H1N1	09/07/2009	IRD:Human	USA	Texas	08-09	A/Texas/45071344/2009(H1N1)	
PB1	CY052829	Yes	2	2303	H1N1	09/07/2009	IRD:Human	USA	Texas	08-09	A/Texas/45072128/2009(H1N1)	
PB1	CY052661	Yes	2	2303	H1N1	09/09/2009	IRD:Human	USA	Texas	08-09	A/Texas/45093846/2009(H1N1)	
PB1	CY052749	Yes	2	2303	H1N1	09/10/2009	IRD:Human	USA	Texas	08-09	A/Texas/45101424/2009(H1N1)	
PB1	CY052517	Yes	2	2303	H1N1	09/10/2009	IRD:Human	USA	Texas	08-09	A/Texas/45103737/2009(H1N1)	
PB1	CY052757	Yes	2	2303	H1N1	09/10/2009	IRD:Human	USA	Texas	08-09	A/Texas/45103759/2009(H1N1)	
PB1	CY052493	Yes	2	2303	H1N1	09/12/2009	IRD:Human	USA	Texas	08-09	A/Texas/45122036/2009(H1N1)	
PB1	CY052557	Yes	2	2303	H1N1	09/12/2009	IRD:Human	USA	Texas	08-09	A/Texas/45122774/2009(H1N1)	
PB1	CY052581	Yes	2	2303	H1N1	09/13/2009	IRD:Human	USA	Texas	08-09	A/Texas/45131774/2009(H1N1)	
PB1	CY058044	Yes	2	2299	H1N1	10/17/2009	IRD:Human	USA	Texas	09-10	A/Texas/46172731/2009(H1N1)	
PB1	CY058068	Yes	2	2303	H1N1	10/18/2009	IRD:Human	USA	Texas	09-10	A/Texas/46181292/2009(H1N1)	
PB1	CY058690	Yes	2	2283	H1N1	10/18/2009	IRD:Human	USA	Texas	09-10	A/Texas/46182018/2009(H1N1)	
PB1	CY060825	Yes	2	2303	H1N1	10/23/2009	IRD:Human	USA	Texas	09-10	A/Texas/46233104/2009(H1N1)	
PB1	CY134738	Yes	2	2316	H3N2	11/03/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_1/2012	
PB1	CY134794	Yes	2	2309	H3N2	11/20/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_10/2012	
PB1	CY134802	Yes	2	2309	H3N2	11/20/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_11/2012	
PB1	CY134826	Yes	2	2309	H3N2	11/21/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_14/2012	
PB1	CY134858	Yes	2	2309	H3N2	11/24/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_18/2012	
PB1	CY134882	Yes	2	2309	H3N2	11/25/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_21/2012	
PB1	CY134890	Yes	2	2309	H3N2	11/25/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_22/2012	
PB1	CY134906	Yes	2	2309	H3N2	11/26/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_24/2012	
PB1	CY134922	Yes	2	2309	H3N2	11/26/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_26/2012	
PB1	CY134930	Yes	2	2309	H3N2	11/28/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_27/2012	
PB1	CY135002	Yes	2	2308	H3N2	11/30/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_37/2012	
PB1	CY135042	Yes	2	2312	H3N2	12/02/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_43/2012	
PB1	CY135074	Yes	2	2309	H3N2	12/04/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_47/2012	
PB1	CY135082	Yes	2	2309	H3N2	12/04/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_48/2012	
PB1	CY135170	Yes	2	2309	H3N2	12/08/2012	IRD:Human	USA	Texas	12-13	A/Texas/JMM_60/2012	
PB1	CY060849	Yes	2	2299	H1N1	11/02/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS356/2009(H1N1)	
PB1	CY060865	Yes	2	2303	H1N1	11/07/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS359/2009(H1N1)	
PB1	CY087206	Yes	2	2303	H1N1	11/07/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS360/2009	
PB1	CY061568	Yes	2	2301	H1N1	11/12/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS367/2009(H1N1)	
PB1	CY087214	Yes	2	2283	H1N1	11/13/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS368/2009	
PB1	CY058746	Yes	2	2303	H1N1	11/26/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS378/2009(H1N1)	
PB1	CY061001	Yes	2	2303	H1N1	12/04/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS385/2009(H1N1)	
PB1	CY061017	Yes	2	2303	H1N1	12/08/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS387/2009(H1N1)	
PB1	CY061073	Yes	2	2303	H1N1	12/30/2009	IRD:Human	USA	Texas	09-10	A/Texas/JMS394/2009(H1N1)	
PB1	CY061153	Yes	2	2299	H1N1	01/12/2010	IRD:Human	USA	Texas	09-10	A/Texas/JMS408/2010(H1N1)	
PB1	CY061177	Yes	2	2299	H1N1	01/25/2010	IRD:Human	USA	Texas	09-10	A/Texas/JMS411/2010(H1N1)	
PB1	CY061185	Yes	2	2303	H1N1	02/01/2010	IRD:Human	USA	Texas	09-10	A/Texas/JMS412/2010(H1N1)	
PB1	CY090963	Yes	2	2314	H3N2	11/20/2003	IRD:Human	USA	Texas	03-04	A/Texas/NHRC0001/2003	
PB1	CY091139	Yes	2	2312	H3N2	02/16/2005	IRD:Human	USA	Texas	04-05	A/Texas/NHRC0001/2005(H3N2)	
PB1	CY091075	Yes	2	2314	H3N2	04/04/2006	IRD:Human	USA	Texas	05-06	A/Texas/NHRC0002/2006(H3N2)	
PB1	CY025219	Yes	2	2307	H1N1	12/20/2006	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0012/2006(H1N1)	
PB1	CY025371	Yes	2	2304	H1N1	01/11/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0025/2007(H1N1)	
PB1	CY027817	Yes	2	2309	H1N1	01/16/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0039/2007(H1N1)	
PB1	CY025961	Yes	2	2303	H1N1	02/06/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0174/2007(H1N1)	
PB1	CY028337	Yes	2	2295	H1N1	02/12/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0250/2007(H1N1)	
PB1	CY026409	Yes	2	2289	H1N1	02/13/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0270/2007(H1N1)	
PB1	CY041448	Yes	2	2289	H1N1	02/16/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0323/2007(H1N1)	
PB1	CY027329	Yes	2	2313	H1N1	02/19/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0342/2007(H1N1)	
PB1	CY026561	Yes	2	2297	H3N2	02/20/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0356/2007(H3N2)	
PB1	CY027345	Yes	2	2304	H1N1	02/20/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0357/2007(H1N1)	
PB1	CY025697	Yes	2	2299	H1N1	02/20/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0359/2007(H1N1)	
PB1	CY026569	Yes	2	2304	H1N1	02/23/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0397/2007(H1N1)	
PB1	CY025857	Yes	2	2305	H3N2	02/26/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0418/2007(H3N2)	
